symbol,timestamp,open,high,low,close,volume,trade_count
600519.XSHG,2024-08-26 10:16:00,1363.68,1364.46,1363.61,1363.67,16051.0,21889639.0
600519.XSHG,2024-08-26 10:17:00,1363.64,1364.92,1363.64,1364.61,3728.0,5085484.0
600519.XSHG,2024-08-26 10:18:00,1364.61,1365.47,1364.02,1364.02,6524.0,8901193.0
600519.XSHG,2024-08-26 10:19:00,1363.66,1363.66,1363.51,1363.54,11598.0,15814711.0
600519.XSHG,2024-08-26 10:20:00,1363.63,1363.63,1362.42,1362.59,14083.0,19194001.0
600519.XSHG,2024-08-26 10:21:00,1362.53,1362.53,1360.64,1361.59,25578.0,34826246.0
600519.XSHG,2024-08-26 10:22:00,1361.45,1362.64,1361.13,1361.7,4453.0,6063455.0
600519.XSHG,2024-08-26 10:23:00,1362.41,1363.31,1362.41,1362.57,10355.0,14109203.0
600519.XSHG,2024-08-26 10:24:00,1363.31,1363.34,1362.57,1362.57,7042.0,9598882.0
600519.XSHG,2024-08-26 10:25:00,1362.58,1362.67,1361.91,1361.95,5385.0,7335653.0
600519.XSHG,2024-08-26 10:26:00,1361.94,1361.97,1360.67,1360.79,12219.0,16637565.0
600519.XSHG,2024-08-26 10:27:00,1360.79,1361.61,1360.79,1361.61,5695.0,7752439.0
600519.XSHG,2024-08-26 10:28:00,1361.61,1363.24,1361.61,1362.57,4971.0,6772219.0
600519.XSHG,2024-08-26 10:29:00,1362.92,1362.92,1361.97,1362.55,3003.0,4091485.0
600519.XSHG,2024-08-26 10:30:00,1362.57,1362.66,1361.66,1361.66,4349.0,5924800.0
600519.XSHG,2024-08-26 10:31:00,1361.59,1361.59,1361.12,1361.58,5281.0,7190016.0
600519.XSHG,2024-08-26 10:32:00,1361.61,1362.38,1361.18,1361.68,3210.0,4371429.0
600519.XSHG,2024-08-26 10:33:00,1361.61,1361.61,1361.2,1361.2,6213.0,8458041.0
600519.XSHG,2024-08-26 10:34:00,1361.63,1362.23,1361.22,1361.99,2796.0,3806541.0
600519.XSHG,2024-08-26 10:35:00,1361.99,1362.27,1361.99,1362.18,3003.0,4090709.0
600519.XSHG,2024-08-26 10:36:00,1362.09,1362.09,1361.13,1361.21,7249.0,9868206.0
600519.XSHG,2024-08-26 10:37:00,1361.22,1361.28,1361.12,1361.23,2589.0,3523970.0
600519.XSHG,2024-08-26 10:38:00,1361.23,1361.88,1361.23,1361.87,2175.0,2960810.0
600519.XSHG,2024-08-26 10:39:00,1361.41,1361.45,1361.22,1361.22,4660.0,6343671.0
600519.XSHG,2024-08-26 10:40:00,1361.27,1361.89,1361.27,1361.89,3935.0,5358110.0
600519.XSHG,2024-08-26 10:41:00,1361.88,1361.88,1361.12,1361.13,7145.0,9726868.0
600519.XSHG,2024-08-26 10:42:00,1361.08,1361.13,1360.8,1360.83,5488.0,7469240.0
600519.XSHG,2024-08-26 10:43:00,1360.83,1361.26,1360.81,1360.83,4453.0,6059875.0
600519.XSHG,2024-08-26 10:44:00,1360.8,1361.11,1360.67,1361.04,4349.0,5918509.0
600519.XSHG,2024-08-26 10:45:00,1360.82,1361.04,1360.67,1360.67,3417.0,4650283.0
600519.XSHG,2024-08-26 10:46:00,1360.66,1360.66,1359.67,1359.78,16569.0,22540013.0
600519.XSHG,2024-08-26 10:47:00,1359.7,1360.3,1359.69,1359.82,5281.0,7181813.0
600519.XSHG,2024-08-26 10:48:00,1359.8,1360.64,1359.8,1360.5,3210.0,4366854.0
600519.XSHG,2024-08-26 10:49:00,1360.5,1360.61,1360.02,1360.16,2071.0,2817046.0
600519.XSHG,2024-08-26 10:50:00,1360.02,1360.37,1360.01,1360.37,3314.0,4506894.0
600519.XSHG,2024-08-26 10:51:00,1360.37,1360.37,1359.78,1359.8,6006.0,8168235.0
600519.XSHG,2024-08-26 10:52:00,1359.8,1360.15,1359.78,1359.79,3003.0,4083815.0
600519.XSHG,2024-08-26 10:53:00,1359.79,1359.8,1359.77,1359.8,3417.0,4646783.0
600519.XSHG,2024-08-26 10:54:00,1359.85,1359.88,1359.8,1359.88,3107.0,4224455.0
600519.XSHG,2024-08-26 10:55:00,1359.85,1359.96,1359.83,1359.96,3728.0,5069745.0
600519.XSHG,2024-08-26 10:56:00,1359.89,1360.37,1359.89,1359.94,4142.0,5633865.0
600519.XSHG,2024-08-26 10:57:00,1359.84,1359.93,1359.72,1359.8,10045.0,13658902.0
600519.XSHG,2024-08-26 10:58:00,1359.72,1359.87,1358.81,1358.81,17811.0,24216066.0
600519.XSHG,2024-08-26 10:59:00,1359.29,1359.29,1358.59,1358.59,11805.0,16040154.0
600519.XSHG,2024-08-26 11:00:00,1358.72,1358.72,1358.32,1358.39,8906.0,12098445.0
600519.XSHG,2024-08-26 11:01:00,1358.4,1358.4,1357.81,1357.85,7559.0,10265856.0
600519.XSHG,2024-08-26 11:02:00,1357.77,1357.77,1356.78,1356.78,15999.0,21716033.0
600519.XSHG,2024-08-26 11:03:00,1356.89,1356.89,1355.95,1355.95,13100.0,17772550.0
600519.XSHG,2024-08-26 11:04:00,1355.92,1356.06,1355.4,1355.82,10666.0,14461475.0
600519.XSHG,2024-08-26 11:05:00,1356.28,1356.78,1356.22,1356.74,5488.0,7444899.0
600519.XSHG,2024-08-26 11:06:00,1356.78,1357.26,1355.81,1356.46,7559.0,10251849.0
600519.XSHG,2024-08-26 11:07:00,1356.15,1356.55,1356.1,1356.45,7456.0,10112679.0
600519.XSHG,2024-08-26 11:08:00,1356.45,1356.47,1356.04,1356.1,6835.0,9268982.0
600519.XSHG,2024-08-26 11:09:00,1356.36,1356.36,1355.33,1355.33,10148.0,13759534.0
600519.XSHG,2024-08-26 11:10:00,1355.43,1355.43,1355.03,1355.03,5592.0,7578306.0
600519.XSHG,2024-08-26 11:11:00,1355.03,1355.61,1354.99,1355.61,7870.0,10664407.0
600519.XSHG,2024-08-26 11:12:00,1355.64,1356.48,1355.04,1356.37,8699.0,11791302.0
600519.XSHG,2024-08-26 11:13:00,1356.01,1356.48,1355.7,1355.78,4142.0,5616080.0
600519.XSHG,2024-08-26 11:14:00,1356.47,1356.54,1356.47,1356.49,1657.0,2247230.0
600519.XSHG,2024-08-26 11:15:00,1357.1,1357.77,1357.1,1357.77,3107.0,4217242.0
600519.XSHG,2024-08-26 11:16:00,1357.78,1360.66,1357.78,1359.29,11080.0,15067160.0
600519.XSHG,2024-08-26 11:17:00,1360.54,1361.5,1358.23,1360.87,9527.0,12959432.0
600519.XSHG,2024-08-26 11:18:00,1360.85,1360.87,1359.64,1360.64,3417.0,4649017.0
600519.XSHG,2024-08-26 11:19:00,1360.64,1361.86,1359.69,1361.29,6006.0,8174737.0
600519.XSHG,2024-08-26 11:20:00,1361.41,1361.45,1360.49,1361.07,4453.0,6060822.0
600519.XSHG,2024-08-26 11:21:00,1360.48,1361.54,1359.64,1361.54,5178.0,7043037.0
600519.XSHG,2024-08-26 11:22:00,1361.22,1361.86,1361.03,1361.03,3210.0,4370189.0
600519.XSHG,2024-08-26 11:23:00,1361.22,1361.86,1359.67,1359.71,3624.0,4931144.0
600519.XSHG,2024-08-26 11:24:00,1360.56,1361.6,1359.68,1360.54,4349.0,5916914.0
600519.XSHG,2024-08-26 11:25:00,1359.83,1361.5,1359.8,1360.59,3003.0,4086319.0
600519.XSHG,2024-08-26 11:26:00,1360.08,1361.5,1360.08,1361.5,3210.0,4367787.0
600519.XSHG,2024-08-26 11:27:00,1360.15,1361.54,1359.8,1361.22,5385.0,7326385.0
600519.XSHG,2024-08-26 11:28:00,1361.54,1361.61,1360.41,1361.61,5695.0,7750577.0
600519.XSHG,2024-08-26 11:29:00,1361.61,1362.08,1361.22,1361.69,4246.0,5780761.0
600519.XSHG,2024-08-26 11:30:00,1361.85,1362.08,1360.68,1362.08,7559.0,10292118.0
600519.XSHG,2024-08-26 13:01:00,1362.07,1362.08,1359.7,1360.28,21746.0,29596099.0
600519.XSHG,2024-08-26 13:02:00,1361.76,1361.76,1360.31,1361.66,1760.0,2396524.0
600519.XSHG,2024-08-26 13:03:00,1361.62,1361.62,1360.35,1360.35,2382.0,3241192.0
600519.XSHG,2024-08-26 13:04:00,1360.35,1360.35,1359.73,1359.8,2692.0,3662060.0
600519.XSHG,2024-08-26 13:05:00,1360.26,1360.26,1359.8,1359.8,1243.0,1689895.0
600519.XSHG,2024-08-26 13:06:00,1360.21,1361.03,1360.21,1360.64,2589.0,3521976.0
600519.XSHG,2024-08-26 13:07:00,1360.39,1360.64,1359.8,1359.81,1450.0,1972112.0
600519.XSHG,2024-08-26 13:08:00,1360.49,1360.64,1359.81,1359.82,3100.0,4217927.0
600519.XSHG,2024-08-26 13:09:00,1361.47,1361.47,1359.8,1359.8,2692.0,3661498.0
600519.XSHG,2024-08-26 13:10:00,1359.8,1360.24,1359.8,1359.82,1968.0,2675895.0
600519.XSHG,2024-08-26 13:11:00,1359.82,1359.82,1359.67,1359.68,3314.0,4505924.0
600519.XSHG,2024-08-26 13:12:00,1359.67,1361.46,1359.67,1360.64,3935.0,5351445.0
600519.XSHG,2024-08-26 13:13:00,1360.25,1360.54,1360.23,1360.54,9009.0,12255022.0
600519.XSHG,2024-08-26 13:14:00,1360.55,1361.6,1360.25,1360.25,2900.0,3945438.0
600519.XSHG,2024-08-26 13:15:00,1361.55,1361.55,1360.23,1360.25,2382.0,3240776.0
600519.XSHG,2024-08-26 13:16:00,1360.21,1361.48,1360.16,1360.63,1760.0,2394993.0
600519.XSHG,2024-08-26 13:17:00,1360.17,1360.61,1360.17,1360.61,1968.0,2676389.0
600519.XSHG,2024-08-26 13:18:00,1360.63,1361.54,1360.61,1360.61,4453.0,6059406.0
600519.XSHG,2024-08-26 13:19:00,1360.64,1360.64,1360.25,1360.25,1760.0,2394837.0
600519.XSHG,2024-08-26 13:20:00,1360.16,1360.16,1359.42,1359.42,3521.0,4787681.0
600519.XSHG,2024-08-26 13:21:00,1359.65,1359.67,1359.22,1359.23,2278.0,3096990.0
600519.XSHG,2024-08-26 13:22:00,1359.3,1359.3,1358.23,1358.23,3935.0,5347104.0
600519.XSHG,2024-08-26 13:23:00,1359.2,1359.48,1358.24,1358.24,1346.0,1829256.0
600519.XSHG,2024-08-26 13:24:00,1358.24,1359.37,1358.23,1359.37,4246.0,5768150.0
600519.XSHG,2024-08-26 13:25:00,1359.37,1359.37,1358.24,1358.32,3003.0,4081144.0
600519.XSHG,2024-08-26 13:26:00,1358.32,1359.32,1358.32,1359.32,2175.0,2954749.0
600519.XSHG,2024-08-26 13:27:00,1359.32,1359.37,1358.27,1358.74,2796.0,3799113.0
600519.XSHG,2024-08-26 13:28:00,1358.27,1359.29,1358.23,1358.99,3624.0,4924101.0
600519.XSHG,2024-08-26 13:29:00,1358.99,1359.83,1358.99,1359.83,2382.0,3237108.0
600519.XSHG,2024-08-26 13:30:00,1359.93,1361.2,1358.99,1360.06,5178.0,7043866.0
600519.XSHG,2024-08-26 13:31:00,1359.67,1359.67,1358.84,1359.49,4142.0,5630136.0
600519.XSHG,2024-08-26 13:32:00,1359.49,1359.65,1358.84,1359.65,2278.0,3096330.0
600519.XSHG,2024-08-26 13:33:00,1359.65,1360.81,1358.81,1360.81,3521.0,4785991.0
600519.XSHG,2024-08-26 13:34:00,1360.8,1361.19,1360.77,1361.04,2071.0,2818364.0
600519.XSHG,2024-08-26 13:35:00,1360.73,1360.99,1359.35,1359.6,2278.0,3099027.0
600519.XSHG,2024-08-26 13:36:00,1360.93,1362.47,1360.93,1362.47,8863.0,12069437.0
600519.XSHG,2024-08-26 13:37:00,1362.47,1362.57,1362.17,1362.18,2796.0,3809069.0
600519.XSHG,2024-08-26 13:38:00,1362.49,1362.57,1362.19,1362.19,2900.0,3950603.0
600519.XSHG,2024-08-26 13:39:00,1362.55,1363.15,1362.54,1363.05,3624.0,4939298.0
600519.XSHG,2024-08-26 13:40:00,1362.7,1363.05,1362.69,1362.75,5281.0,7197104.0
600519.XSHG,2024-08-26 13:41:00,1362.96,1363.53,1362.74,1362.76,8388.0,11434617.0
600519.XSHG,2024-08-26 13:42:00,1363.25,1363.34,1362.18,1362.18,3314.0,4515891.0
600519.XSHG,2024-08-26 13:43:00,1363.32,1363.34,1362.53,1362.58,5903.0,8045052.0
600519.XSHG,2024-08-26 13:44:00,1362.55,1363.13,1362.49,1362.49,5074.0,6914826.0
600519.XSHG,2024-08-26 13:45:00,1362.5,1363.23,1362.49,1363.17,2796.0,3810441.0
600519.XSHG,2024-08-26 13:46:00,1363.17,1363.44,1362.58,1363.44,4660.0,6352690.0
600519.XSHG,2024-08-26 13:47:00,1363.37,1363.44,1362.19,1362.21,5695.0,7763380.0
600519.XSHG,2024-08-26 13:48:00,1362.21,1364.5,1362.21,1364.41,10563.0,14406982.0
600519.XSHG,2024-08-26 13:49:00,1363.68,1364.47,1362.76,1364.08,2692.0,3671874.0
600519.XSHG,2024-08-26 13:50:00,1363.15,1364.07,1363.11,1363.96,3417.0,4658887.0
600519.XSHG,2024-08-26 13:51:00,1363.96,1363.96,1363.11,1363.54,2071.0,2823675.0
600519.XSHG,2024-08-26 13:52:00,1363.54,1363.54,1363.1,1363.1,2255.0,3074554.0
600519.XSHG,2024-08-26 13:53:00,1363.52,1363.52,1363.1,1363.1,1243.0,1694121.0
600519.XSHG,2024-08-26 13:54:00,1363.52,1363.52,1362.78,1362.82,1657.0,2258763.0
600519.XSHG,2024-08-26 13:55:00,1362.82,1363.42,1362.78,1363.42,2278.0,3105389.0
600519.XSHG,2024-08-26 13:56:00,1363.42,1363.44,1362.77,1362.78,2175.0,2964350.0
600519.XSHG,2024-08-26 13:57:00,1362.81,1363.41,1362.8,1362.8,2692.0,3669760.0
600519.XSHG,2024-08-26 13:58:00,1362.8,1363.41,1362.75,1363.21,3003.0,4093837.0
600519.XSHG,2024-08-26 13:59:00,1363.21,1363.41,1362.75,1363.4,1968.0,2682396.0
600519.XSHG,2024-08-26 14:00:00,1363.41,1363.54,1363.41,1363.41,5074.0,6918469.0
600519.XSHG,2024-08-26 14:01:00,1363.52,1364.01,1363.41,1363.64,4246.0,5789598.0
600519.XSHG,2024-08-26 14:02:00,1363.56,1363.63,1363.53,1363.53,1864.0,2541665.0
600519.XSHG,2024-08-26 14:03:00,1363.54,1363.54,1363.41,1363.53,1346.0,1835555.0
600519.XSHG,2024-08-26 14:04:00,1363.53,1363.53,1363.15,1363.15,2589.0,3529539.0
600519.XSHG,2024-08-26 14:05:00,1363.15,1363.32,1362.75,1362.76,1864.0,2540509.0
600519.XSHG,2024-08-26 14:06:00,1362.75,1363.32,1362.75,1363.32,1553.0,2117012.0
600519.XSHG,2024-08-26 14:07:00,1362.86,1363.29,1362.73,1362.73,2071.0,2822516.0
600519.XSHG,2024-08-26 14:08:00,1362.72,1362.72,1362.42,1362.42,2485.0,3386191.0
600519.XSHG,2024-08-26 14:09:00,1362.41,1362.42,1362.34,1362.34,2071.0,2821641.0
600519.XSHG,2024-08-26 14:10:00,1362.3,1365.37,1362.3,1364.25,20928.0,28547550.0
600519.XSHG,2024-08-26 14:11:00,1365.37,1365.37,1364.25,1365.36,6731.0,9186143.0
600519.XSHG,2024-08-26 14:12:00,1365.01,1365.36,1363.91,1365.34,3521.0,4804975.0
600519.XSHG,2024-08-26 14:13:00,1365.21,1365.36,1363.91,1364.1,5695.0,7771911.0
600519.XSHG,2024-08-26 14:14:00,1364.21,1365.46,1364.16,1365.45,9423.0,12858744.0
600519.XSHG,2024-08-26 14:15:00,1365.46,1365.46,1362.81,1365.45,6110.0,8331904.0
600519.XSHG,2024-08-26 14:16:00,1365.3,1365.3,1362.86,1362.86,4556.0,6217358.0
600519.XSHG,2024-08-26 14:17:00,1362.87,1364.36,1362.87,1364.36,1139.0,1552742.0
600519.XSHG,2024-08-26 14:18:00,1363.19,1363.23,1362.79,1362.79,4246.0,5787364.0
600519.XSHG,2024-08-26 14:19:00,1362.77,1363.22,1361.61,1361.61,3003.0,4091257.0
600519.XSHG,2024-08-26 14:20:00,1362.42,1363.07,1362.42,1363.07,3003.0,4091814.0
600519.XSHG,2024-08-26 14:21:00,1363.07,1363.23,1362.42,1362.78,2692.0,3669326.0
600519.XSHG,2024-08-26 14:22:00,1363.23,1363.23,1362.45,1362.46,1864.0,2540036.0
600519.XSHG,2024-08-26 14:23:00,1362.46,1365.47,1362.46,1365.45,13358.0,18221034.0
600519.XSHG,2024-08-26 14:24:00,1364.1,1365.45,1364.1,1365.27,4556.0,6218458.0
600519.XSHG,2024-08-26 14:25:00,1365.35,1365.45,1364.32,1364.33,5281.0,7208649.0
600519.XSHG,2024-08-26 14:26:00,1365.44,1365.47,1364.36,1365.44,4556.0,6219487.0
600519.XSHG,2024-08-26 14:27:00,1365.42,1365.47,1364.32,1365.41,6317.0,8620814.0
600519.XSHG,2024-08-26 14:28:00,1363.91,1365.76,1363.91,1364.51,5385.0,7351015.0
600519.XSHG,2024-08-26 14:29:00,1364.51,1365.84,1364.41,1365.65,6420.0,8765872.0
600519.XSHG,2024-08-26 14:30:00,1364.45,1365.84,1364.45,1364.46,10459.0,14280641.0
600519.XSHG,2024-08-26 14:31:00,1364.45,1365.63,1363.92,1365.44,3624.0,4947234.0
600519.XSHG,2024-08-26 14:32:00,1365.44,1365.44,1364.02,1365.18,5592.0,7630158.0
600519.XSHG,2024-08-26 14:33:00,1364.2,1365.08,1364.12,1365.08,5385.0,7348151.0
600519.XSHG,2024-08-26 14:34:00,1365.08,1365.37,1364.21,1365.37,10355.0,14134110.0
600519.XSHG,2024-08-26 14:35:00,1364.19,1365.42,1364.19,1365.42,7767.0,10601545.0
600519.XSHG,2024-08-26 14:36:00,1365.47,1365.6,1364.43,1365.51,9320.0,12725084.0
600519.XSHG,2024-08-26 14:37:00,1365.52,1365.63,1364.5,1365.56,10873.0,14846081.0
600519.XSHG,2024-08-26 14:38:00,1365.56,1365.93,1364.52,1364.52,6317.0,8626074.0
600519.XSHG,2024-08-26 14:39:00,1364.53,1365.85,1364.53,1365.76,4142.0,5655587.0
600519.XSHG,2024-08-26 14:40:00,1365.76,1365.85,1364.56,1364.56,4349.0,5938326.0
600519.XSHG,2024-08-26 14:41:00,1364.52,1364.52,1364.21,1364.5,4453.0,6075847.0
600519.XSHG,2024-08-26 14:42:00,1364.22,1365.85,1364.21,1365.85,7456.0,10178376.0
600519.XSHG,2024-08-26 14:43:00,1365.84,1365.84,1365.15,1365.59,6420.0,8766668.0
600519.XSHG,2024-08-26 14:44:00,1365.74,1365.74,1365.26,1365.29,3832.0,5231504.0
600519.XSHG,2024-08-26 14:45:00,1365.29,1365.74,1365.16,1365.49,5799.0,7918186.0
600519.XSHG,2024-08-26 14:46:00,1365.14,1365.49,1365.14,1365.14,4971.0,6785804.0
600519.XSHG,2024-08-26 14:47:00,1365.34,1365.34,1364.75,1364.75,6317.0,8622540.0
600519.XSHG,2024-08-26 14:48:00,1364.75,1365.34,1364.5,1365.34,9330.0,12733955.0
600519.XSHG,2024-08-26 14:49:00,1365.34,1365.34,1365.2,1365.31,6213.0,8482914.0
600519.XSHG,2024-08-26 14:50:00,1365.31,1365.76,1365.31,1365.76,9467.0,12927053.0
600519.XSHG,2024-08-26 14:51:00,1365.76,1365.76,1365.38,1365.71,9152.0,12498596.0
600519.XSHG,2024-08-26 14:52:00,1365.59,1365.72,1365.32,1365.32,9941.0,13575385.0
600519.XSHG,2024-08-26 14:53:00,1365.7,1365.73,1364.71,1364.77,12737.0,17393081.0
600519.XSHG,2024-08-26 14:54:00,1365.36,1365.66,1364.77,1364.78,15373.0,20989895.0
600519.XSHG,2024-08-26 14:55:00,1365.46,1365.66,1364.78,1365.61,8906.0,12159345.0
600519.XSHG,2024-08-26 14:56:00,1365.14,1365.62,1364.7,1364.7,8699.0,11874695.0
600519.XSHG,2024-08-26 14:57:00,1364.7,1365.56,1364.12,1364.56,9320.0,12720133.0
600519.XSHG,2024-08-26 14:58:00,1364.21,1364.21,1364.21,1364.21,311.0,423805.0
600519.XSHG,2024-08-26 14:59:00,1364.21,1364.21,1364.21,1364.21,0.0,0.0
600519.XSHG,2024-08-26 15:00:00,1363.54,1363.54,1363.54,1363.54,24025.0,32758400.0
600519.XSHG,2024-08-27 09:31:00,1363.54,1363.54,1358.81,1360.97,39454.0,53728828.0
600519.XSHG,2024-08-27 09:32:00,1360.97,1364.5,1360.97,1363.55,10353.0,14110549.0
600519.XSHG,2024-08-27 09:33:00,1363.54,1363.54,1360.01,1360.81,7870.0,10715468.0
600519.XSHG,2024-08-27 09:34:00,1362.01,1362.02,1360.25,1362.02,9423.0,12827900.0
600519.XSHG,2024-08-27 09:35:00,1362.01,1363.54,1361.53,1362.57,6627.0,9029679.0
600519.XSHG,2024-08-27 09:36:00,1362.1,1362.1,1359.99,1360.59,10873.0,14796731.0
600519.XSHG,2024-08-27 09:37:00,1362.54,1362.54,1359.84,1359.88,10355.0,14087602.0
600519.XSHG,2024-08-27 09:38:00,1360.59,1360.76,1358.82,1359.09,11287.0,15349581.0
600519.XSHG,2024-08-27 09:39:00,1360.64,1363.53,1360.64,1362.8,12439.0,16940608.0
600519.XSHG,2024-08-27 09:40:00,1362.08,1362.57,1361.05,1361.63,4971.0,6769003.0
600519.XSHG,2024-08-27 09:41:00,1361.06,1361.06,1359.05,1359.05,5488.0,7463774.0
600519.XSHG,2024-08-27 09:42:00,1358.81,1358.9,1356.78,1357.12,15533.0,21096193.0
600519.XSHG,2024-08-27 09:43:00,1357.12,1357.2,1355.81,1356.06,12634.0,17137517.0
600519.XSHG,2024-08-27 09:44:00,1355.94,1356.78,1355.94,1356.13,7974.0,10814479.0
600519.XSHG,2024-08-27 09:45:00,1356.18,1357.12,1356.1,1357.12,7787.0,10565024.0
600519.XSHG,2024-08-27 09:46:00,1356.76,1356.76,1354.03,1354.03,35291.0,47837195.0
600519.XSHG,2024-08-27 09:47:00,1353.98,1354.65,1353.88,1353.9,13980.0,18928604.0
600519.XSHG,2024-08-27 09:48:00,1353.76,1354.75,1353.02,1354.54,24025.0,32523766.0
600519.XSHG,2024-08-27 09:49:00,1354.94,1356.77,1354.94,1355.76,7145.0,9687712.0
600519.XSHG,2024-08-27 09:50:00,1355.81,1356.07,1355.2,1355.46,6006.0,8141375.0
600519.XSHG,2024-08-27 09:51:00,1355.46,1355.46,1353.88,1354.8,12530.0,16972862.0
600519.XSHG,2024-08-27 09:52:00,1354.87,1355.46,1353.88,1355.46,16154.0,21879523.0
600519.XSHG,2024-08-27 09:53:00,1355.8,1356.06,1354.87,1355.81,4660.0,6316582.0
600519.XSHG,2024-08-27 09:54:00,1355.81,1356.75,1355.81,1356.75,5385.0,7302267.0
600519.XSHG,2024-08-27 09:55:00,1356.76,1358.23,1356.76,1357.63,6731.0,9134623.0
600519.XSHG,2024-08-27 09:56:00,1356.8,1356.8,1356.1,1356.69,7042.0,9552854.0
600519.XSHG,2024-08-27 09:57:00,1356.69,1356.8,1356.1,1356.78,3314.0,4495794.0
600519.XSHG,2024-08-27 09:58:00,1356.79,1357.74,1356.78,1357.74,3521.0,4777823.0
600519.XSHG,2024-08-27 09:59:00,1357.74,1358.4,1356.78,1358.32,6110.0,8295644.0
600519.XSHG,2024-08-27 10:00:00,1358.3,1358.3,1356.86,1357.41,4142.0,5621667.0
600519.XSHG,2024-08-27 10:01:00,1358.13,1358.13,1354.85,1354.85,11805.0,16009529.0
600519.XSHG,2024-08-27 10:02:00,1354.85,1357.21,1354.44,1356.03,6006.0,8141408.0
600519.XSHG,2024-08-27 10:03:00,1356.78,1356.78,1355.81,1355.81,2900.0,3932373.0
600519.XSHG,2024-08-27 10:04:00,1355.81,1356.09,1355.48,1355.49,5385.0,7300485.0
600519.XSHG,2024-08-27 10:05:00,1355.81,1356.05,1355.48,1356.05,3624.0,4913580.0
600519.XSHG,2024-08-27 10:06:00,1356.05,1357.74,1356.05,1357.74,5913.0,8022975.0
600519.XSHG,2024-08-27 10:07:00,1357.74,1357.96,1357.72,1357.72,4867.0,6608047.0
600519.XSHG,2024-08-27 10:08:00,1357.74,1358.01,1357.26,1357.65,3728.0,5061434.0
600519.XSHG,2024-08-27 10:09:00,1357.66,1358.18,1356.3,1356.3,6627.0,8997493.0
600519.XSHG,2024-08-27 10:10:00,1356.13,1357.23,1356.13,1357.22,2175.0,2950343.0
600519.XSHG,2024-08-27 10:11:00,1356.15,1357.21,1356.14,1357.14,4349.0,5900773.0
600519.XSHG,2024-08-27 10:12:00,1357.15,1357.79,1356.8,1356.8,5488.0,7450012.0
600519.XSHG,2024-08-27 10:13:00,1356.79,1357.5,1356.78,1356.78,1864.0,2529617.0
600519.XSHG,2024-08-27 10:14:00,1356.79,1356.87,1356.71,1356.71,2692.0,3653016.0
600519.XSHG,2024-08-27 10:15:00,1356.71,1356.76,1356.19,1356.36,2485.0,3371256.0
600519.XSHG,2024-08-27 10:16:00,1356.15,1357.51,1356.05,1357.51,7249.0,9834505.0
600519.XSHG,2024-08-27 10:17:00,1356.82,1357.55,1356.82,1356.85,2796.0,3794317.0
600519.XSHG,2024-08-27 10:18:00,1356.83,1356.85,1356.72,1356.72,2278.0,3091073.0
600519.XSHG,2024-08-27 10:19:00,1356.7,1356.7,1355.81,1356.61,3728.0,5055581.0
600519.XSHG,2024-08-27 10:20:00,1355.86,1357.54,1355.86,1356.89,5385.0,7304378.0
600519.XSHG,2024-08-27 10:21:00,1356.89,1356.89,1355.9,1356.37,4039.0,5478948.0
600519.XSHG,2024-08-27 10:22:00,1356.3,1356.76,1355.96,1356.57,2175.0,2949334.0
600519.XSHG,2024-08-27 10:23:00,1355.96,1355.98,1355.88,1355.91,3003.0,4072120.0
600519.XSHG,2024-08-27 10:24:00,1355.95,1356.57,1355.91,1356.57,5074.0,6881592.0
600519.XSHG,2024-08-27 10:25:00,1356.56,1357.53,1355.85,1357.52,6213.0,8429720.0
600519.XSHG,2024-08-27 10:26:00,1357.52,1357.52,1356.75,1356.75,1864.0,2529835.0
600519.XSHG,2024-08-27 10:27:00,1356.74,1356.75,1355.87,1355.88,2589.0,3510890.0
600519.XSHG,2024-08-27 10:28:00,1355.91,1357.28,1355.91,1356.34,2692.0,3653332.0
600519.XSHG,2024-08-27 10:29:00,1356.34,1357.27,1356.11,1356.13,1657.0,2247309.0
600519.XSHG,2024-08-27 10:30:00,1356.13,1356.78,1356.12,1356.78,1243.0,1685427.0
600519.XSHG,2024-08-27 10:31:00,1356.36,1357.75,1356.28,1357.3,7249.0,9839496.0
600519.XSHG,2024-08-27 10:32:00,1357.29,1357.3,1356.78,1357.3,2900.0,3935035.0
600519.XSHG,2024-08-27 10:33:00,1357.28,1358.17,1357.23,1358.17,5074.0,6889709.0
600519.XSHG,2024-08-27 10:34:00,1357.26,1358.23,1356.72,1358.05,5488.0,7450360.0
600519.XSHG,2024-08-27 10:35:00,1356.92,1358.05,1356.87,1356.87,4142.0,5623878.0
600519.XSHG,2024-08-27 10:36:00,1358.15,1359.66,1356.87,1359.66,9631.0,13083842.0
600519.XSHG,2024-08-27 10:37:00,1359.58,1359.93,1358.54,1358.54,5488.0,7460995.0
600519.XSHG,2024-08-27 10:38:00,1358.54,1360.5,1358.54,1360.01,7456.0,10140496.0
600519.XSHG,2024-08-27 10:39:00,1359.23,1359.24,1358.2,1359.2,3417.0,4644049.0
600519.XSHG,2024-08-27 10:40:00,1359.86,1359.99,1358.38,1358.77,4660.0,6334676.0
600519.XSHG,2024-08-27 10:41:00,1358.76,1358.76,1357.74,1357.74,4763.0,6470556.0
600519.XSHG,2024-08-27 10:42:00,1358.2,1358.4,1357.23,1357.74,3624.0,4921396.0
600519.XSHG,2024-08-27 10:43:00,1357.44,1359.39,1357.44,1358.11,2382.0,3235338.0
